"seg_id","oci","street","street_from","street_to","seg_length_ft","seg_width_ft","func_class","pvm_class","area_sq_ft","oci_desc","oci_wt"
"SS-006427",78.362,"CARMEL MTN RD","RANCHO PENASQUITOS BL","PASEO CARDIEL",793.7167,82,"Major","AC Improved",65084.7694,"Good",5100172.6997228
"SS-006428",70.344,"CARMEL MTN RD","SUNDANCE AV","SEDORUS ST",1137.4834,78,"Major","AC Improved",88723.7052,"Good",6241180.3185888
"SS-006429",87.04,"CARMEL MTN RD","VIA LAS LENAS","RUSSET LEAF LN",1489.3493,78,"Major","AC Improved",116169.2454,"Good",10111371.119616
"SS-006430",78.82,"CARMEL MTN RD","VIA PANACEA","VIA LAS LENAS",419.9324,40,"Major","AC Improved",16797.296,"Good",1323962.87072
"SS-006431",56,"CARMEL MTN RD","BEGIN","VIA PANACEA",50.1403,24,"Major","AC Improved",1203.3672,"Fair",67388.5632
"SS-006432",86.948,"CARMEL MTN RD","VEREDA MAR DEL CORAZ","CANTER HEIGHTS DR",1006.4874,78,"Major","AC Improved",78506.0172,"Good",6825941.1835056
"SS-006433",81.468,"CARMEL MTN RD","EAST OCEAN AIR DR","VEREDA MAR DEL CORAZ",585.2869,78,"Major","AC Improved",45652.3782,"Good",3719207.9471976
"SS-006434",87.84,"CARMEL MTN RD","SENDA MAR DE PONDERO","EAST OCEAN AIR DR",628.2835,78,"Major","AC Improved",49006.113,"Good",4304696.96592
"SS-006435",84.72,"CARMEL MTN RD","TORREY VIEW CT","CARMEL CREEK RD",937.9436,112,"Major","AC Improved",105049.6832,"Good",8899809.160704
"SS-006436",89.772,"CARMEL MTN RD","SENDA LUNA LLENA","SENDA MAR DE PONDERO",859.6774,78,"Major","AC Improved",67054.8372,"Good",6019646.8451184
"SS-006437",78.766,"CARMEL MTN RD","CARMEL CREEK RD","VIA MAR DE BALLENAS",1249.1183,90,"Major","AC Improved",112420.647,"Good",8854924.681602
"SS-006438",83.68,"CARMEL MTN RD","VIA MAR DE BALLENAS","SENDA LUNA LLENA",1372.2327,90,"Major","AC Improved",123500.943,"Good",10334558.91024
"SS-006439",80.812,"CARMEL MTN RD","CONFERENCE WY","RANCHO CARMEL DR",1015.1567,85,"Collector","AC Improved",86288.3195,"Good",6973131.675434
"SS-006440",83.88,"CARMEL MTN RD","RANCHO CARMEL DR","STONEY PEAK DR",1299.1047,80,"Collector","AC Improved",103928.376,"Good",8717512.17888
"SS-006441",82.848,"CARMEL MTN RD","PENASQUITOS DR","RANCHO CARMEL DR",2706.1193,98,"Major","AC Improved",265199.6914,"Good",21971264.0331072
"SS-006442",59.842,"CARMEL MTN RD","GERANA ST","PENASQUITOS DR",1748.8907,66,"Major","AC Improved",115426.7862,"Fair",6907369.7397804
"SS-006443",65.426,"CARMEL MTN RD","CAMTA DELUZ","GERANA ST",1509.9339,26,"Major","AC Improved",39258.2814,"Fair",2568512.3188764
"SS-006444",82.93,"CARMEL MTN RD","VIA SAN MARCO","CAMTA DELUZ",597.5671,32,"Major","AC Improved",19122.1472,"Good",1585799.667296
"SS-006445",87.356,"CARMEL MTN RD","SPARREN AV","TWIN TRAILS DR",916.3274,78,"Major","AC Improved",71473.5372,"Good",6243642.3156432
"SS-006446",88.072,"CARMEL MTN RD","ENTREKEN WY","SPARREN AV",1271.617,78,"Major","AC Improved",99186.126,"Good",8735520.489072
"SS-006447",76.62,"CARMEL MTN RD","PASEO MONTALBAN","RANCHO PENASQUITOS BL",1346.4989,82,"Major","AC Improved",110412.9098,"Good",8459837.148876
"SS-006448",74.988,"CARMEL MTN RD","SORRENTO VALLEY RD","TORREY VIEW CT",2507.5542,68,"Major","AC Improved",170513.6856,"Good",12786480.2557728
"SS-006449",54,"CARMEL PARK DR","CARMEL SPRINGS WY","DEL MAR TRAILS RD",158.9033,37,"Major","AC Improved",5879.4221,"Fair",317488.7934
"SS-006450",71.628,"CARMEL PARK DR","SAN ARDO CV","CARMEL SPRINGS WY",453.8592,40,"Major","AC Improved",18154.368,"Good",1300361.071104
"SS-006451",77.956,"CARMEL PARK DR","CARMEL BROOKS WY","SAN ARDO CV",230.6094,40,"Major","AC Improved",9224.376,"Good",719095.455456
"SS-006452",73.152,"CARMEL PARK DR","CARMEL GROVE RD","CARMEL BROOKS WY",196.4964,40,"Major","AC Improved",7859.856,"Good",574964.186112
"SS-006453",76.354,"CARMEL PARK DR","PILON PT","SANTA NELLA PL",282.5395,40,"Major","AC Improved",11301.58,"Good",862920.83932
"SS-006454",75.748,"CARMEL PARK DR","DEL MAR GLEN","CARMEL GROVE RD",200.9486,40,"Major","AC Improved",8037.944,"Good",608858.182112
"SS-006455",84.058,"CARMEL PARK DR","SANTA NELLA PL","MONTEFRIO CT",244.4738,40,"Major","AC Improved",9778.952,"Good",821999.147216
"SS-006456",78.972,"CARMEL PARK DR","MONTEFRIO CT","SAN AUGUSTINE WY",216.5514,40,"Major","AC Improved",8662.056,"Good",684059.886432
"SS-006457",72.862,"CARMEL PARK DR","CYPRESS DEL MAR","DEL MAR GLEN",452.3944,40,"Major","AC Improved",18095.776,"Good",1318494.430912
"SS-006458",66.996,"CARMEL PARK DR","SAN AUGUSTINE WY","SAN MARTINE WY",216.0373,40,"Major","AC Improved",8641.492,"Fair",578945.398032
"SS-006459",74.996,"CARMEL PARK DR","SAN MARTINE WY","SAN GREGORIO WY",225.3583,40,"Major","AC Improved",9014.332,"Good",676038.842672
"SS-006460",66.794,"CARMEL PARK DR","SAN GREGORIO WY","SAN LEANDRO WY",246.0024,40,"Major","AC Improved",9840.096,"Fair",657259.372224
"SS-006461",53.182,"CARMEL PARK DR","DEL MAR MEADOWS","CYPRESS DEL MAR",246.8783,40,"Major","AC Improved",9875.132,"Fair",525179.270024
"SS-006462",79.022,"CARMEL PARK DR","SAN LEANDRO WY","ST AGNES CT",250.7832,40,"Major","AC Improved",10031.328,"Good",792695.601216
"SS-006463",65.178,"CARMEL PARK DR","ST AGNES CT","DEL MAR MEADOWS",513.7745,40,"Major","AC Improved",20550.98,"Fair",1339471.77444
"SS-006464",65,"CARMEL POINTE","CARMEL BROOKS WY","END",283.9291,30,"Residential","AC Improved",8517.873,"Fair",553661.745
"SS-006465",83.456,"CARMEL RIDGE RD","CRESWICK CT","EASTBOURNE RD",181.5042,40,"Residential","AC Improved",7260.168,"Good",605904.580608
"SS-006466",79.306,"CARMEL RIDGE RD","NORTH CHURCH LN","CRESWICK CT",2037.5477,40,"Residential","AC Improved",81501.908,"Good",6463590.315848
"SS-006467",89.488,"CARMEL RIDGE RD","HIGHLAND RANCH RD","NORTH CHURCH LN",558.6492,40,"Collector","AC Improved",22345.968,"Good",1999695.984384
"SS-006468",72.1,"CARMEL RIDGE RD","EASTBOURNE RD","HIGHLAND RANCH RD",367.6653,40,"Collector","AC Improved",14706.612,"Good",1060346.7252
"SS-006469",87.048,"CARMEL RIDGE RD","BOULTON AV","BREWSTER CT",1290.7086,40,"Collector","AC Improved",51628.344,"Good",4494144.088512
"SS-006470",82.364,"CARMEL RIDGE RD","STONEY GATE PL","BOULTON AV",346.7198,40,"Collector","AC Improved",13868.792,"Good",1142289.184288
"SS-006471",77.5,"CARMEL RIDGE RD","TED WILLIAMS PY","STONEY GATE PL",297.13,40,"Collector","AC Improved",11885.2,"Good",921103
"SS-006472",82.908,"CARMEL RIDGE RD","BREWSTER CT","EASTBOURNE RD",1282.5207,40,"Collector","AC Improved",51300.828,"Good",4253249.047824
"SS-006473",62.1,"CARMEL SPRINGS WY","CARMEL CAPE","CARMEL PARK DR",317.7383,32,"Residential","AC Improved",10167.6256,"Fair",631409.54976
"SS-006474",60.43,"CARMEL SPRINGS WY","CARMEL PARK DR","END",569.8327,32,"Residential","AC Improved",18234.6464,"Fair",1101919.681952
"SS-006478",71.3,"CARMEL VALLEY RD","DEL MAR SCENIC PY","VIA APRILIA",806.7086,33,"Major","AC Improved",26621.3838,"Good",1898104.66494
"SS-006479",87.148,"CARMEL VALLEY RD","VIA APRILIA","VIA BORGIA",510.6321,38,"Major","AC Improved",19404.0198,"Good",1691021.5175304
"SS-006480",75.936,"CARMEL VALLEY RD","OLD EL CAM REAL","EL CAM REAL",865.7796,110,"Collector","AC Improved",95235.756,"Good",7231822.367616
"SS-006481",67.284,"CARMEL VALLEY RD","VIA BORGIA","VIA CORTINA",289.6833,38,"Major","AC Improved",11007.9654,"Fair",740659.9439736
"SS-006482",69.996,"CARMEL VALLEY RD","VIA CORTINA","VIA DONADA",290.1791,38,"Major","AC Improved",11026.8058,"Fair",771832.2987768
"SS-006483",64.348,"CARMEL VALLEY RD","VIA DONADA","VIA ESPERIA",290.1793,30,"Major","AC Improved",8705.379,"Fair",560173.727892
"SS-006484",63.688,"CARMEL VALLEY RD","VIA ESPERIA","VIA FELINO",290.1791,30,"Major","AC Improved",8705.373,"Fair",554427.795624
"SS-006485",70.844,"CARMEL VALLEY RD","VIA FELINO","VIA GRIMALDI",289.6158,30,"Major","AC Improved",8688.474,"Good",615526.252056
"SS-006486",85.238,"CARMEL VALLEY RD","VIA GRIMALDI","PORTOFINO DR",893.2534,30,"Major","AC Improved",26797.602,"Good",2284173.999276
"SS-006487",63.39,"CARMEL VALLEY RD","PORTOFINO DR","POINTE DEL MAR WY",1402.2582,40,"Major","AC Improved",56090.328,"Fair",3555565.89192
"SS-006488",72.708,"OLD CARMEL VALLEY RD","WHITE OAK LN","SANDOWN WY",1075.6305,43,"Major","AC Improved",46252.1115,"Good",3362898.522942
"SS-006489",69.698,"CARMEL VALLEY RD","VIA MAR VALLE","DEL MAR SCENIC PY",1156.0451,50,"Major","AC Improved",57802.255,"Fair",4028701.56899
"SS-006490",76.604,"CARMEL VALLEY RD","POINTE DEL MAR WY","OLD EL CAM REAL",1345.7814,90,"Major","AC Improved",121120.326,"Good",9278301.452904
"SS-006491",71.48,"CARMEL VIEW RD","CARMEL GROVE RD","CAM MIRA DEL MAR",352.8682,40,"Major","AC Improved",14114.728,"Good",1008920.75744
"SS-006492",75.486,"CARMEL VIEW RD","CAM MIRA DEL MAR","CARMEL VISTA RD",1607.5235,40,"Major","AC Improved",64300.94,"Good",4853820.75684
"SS-006493",68.432,"CARMEL VIEW RD","VALLEY CENTRE DR","CARMEL GROVE RD",1795.1019,40,"Major","AC Improved",71804.076,"Fair",4913696.528832
"SS-006494",79.54,"CARMEL VISTA RD","VALLEY CENTRE DR","CARMEL VIEW RD",2435.8026,40,"Major","AC Improved",97432.104,"Good",7749749.55216
"SS-006495",64.704,"CARMELINA DR","MISSION CLIFF DR","LOMITAS DR",528.0236,30,"Residential","AC Improved",15840.708,"Fair",1024957.170432
"SS-006496",74,"CARMELINA DR","LOMITAS DR","END",104.0049,30,"Residential","AC Improved",3120.147,"Good",230890.878
"SS-006497",81.902,"CARMELO ST","CORNISH DR","CORDOVA ST",583.8851,36,"Residential","AC Improved",21019.8636,"Good",1721568.8685672
"SS-006498",76.068,"CARMELO ST","CORDOVA ST","SUNSET CLIFFS BL",369.7187,36,"Residential","AC Improved",13309.8732,"Good",1012455.4345776
"SS-006499",85.8,"CARMEN ST","TOKAY ST","END",177.1383,36,"Residential","AC Improved",6376.9788,"Good",547144.78104
"SS-006500",46.6,"CARMEN ST","BEGIN","TOKAY ST",293.4502,36,"Residential","AC Improved",10564.2072,"Fair",492292.05552
"SS-006501",38.95,"CARNEGIE CT","CARNEGIE ST","SCRIPPS ST",258.519,36,"Residential","AC Improved",9306.684,"Poor",362495.3418
"SS-006502",34.86,"CARNEGIE CT","BEGIN","CARNEGIE ST",222.0769,30,"Residential","AC Improved",6662.307,"Poor",232248.02202
"SS-006503",66.758,"CARNEGIE PL","BEGIN","CARNEGIE ST",739.7263,30,"Residential","AC Improved",22191.789,"Fair",1481479.450062
"SS-006504",18.5,"CARNEGIE ST","SCRIPPS WY","END",349.1064,30,"Residential","AC Improved",10473.192,"Poor",193754.052
"SS-006505",52.23,"CARNEGIE ST","CARNEGIE CT","SCRIPPS WY",1156.8238,36,"Residential","AC Improved",41645.6568,"Fair",2175152.654664
"SS-006506",60.694,"CARNEGIE ST","CARNEGIE PL","CARNEGIE CT",415.669,36,"Residential","AC Improved",14964.084,"Fair",908230.114296
"SS-006507",59.948,"CARNEGIE ST","CARNEGIE WY","CARNEGIE PL",708.117,36,"Residential","AC Improved",25492.212,"Fair",1528207.124976
"SS-006508",82.58,"CARNEGIE WY","CARNEGIE ST","END",426.7886,30,"Residential","AC Improved",12803.658,"Good",1057326.07764
"SS-006509",70.08,"CARNELL AV","CORNET PL","CARNELL CT",208.5639,36,"Residential","AC Improved",7508.3004,"Good",526181.692032
"SS-006510",73.098,"CARNELL AV","CARNELL CT","CLAVELITA ST",287.5432,36,"Residential","AC Improved",10351.5552,"Good",756677.9820096
"SS-006511",68.48,"CARNELL AV","DEBENMARK PL","CORNET PL",250.3197,36,"Residential","AC Improved",9011.5092,"Fair",617108.150016
"SS-006512",75.15,"CARNELL AV","BEYER BL","DEBENMARK PL",162.6929,36,"Residential","AC Improved",5856.9444,"Good",440149.37166
"SS-006513",67.39,"CARNELL CT","BEGIN","CARNELL AV",72,65,"Residential","AC Improved",4680,"Fair",315385.2
"SS-006514",48.844,"CARNOUSTIE RD","SANYO AV","DORNOCH CT",695.1841,50,"Residential","AC Improved",34759.205,"Fair",1697778.60902
"SS-006515",17.11,"CARNTON WY","GRACIOSA RD","DEVEREUX RD",636.8668,26,"Residential","AC Improved",16558.5368,"Poor",283316.564648
"SS-006516",47.94,"CAROL ST","60TH ST","COLLEGE WY",368.0665,31,"Residential","AC Improved",11410.0615,"Fair",546998.34831
"SS-006517",69.614,"CAROLEE AV","DERON AV","ROWLETT AV",1183.8543,36,"Residential","AC Improved",42618.7548,"Fair",2966861.9966472
"SS-006518",85.024,"CAROLINA LN","LACE PL","END",164.0488,36,"Residential","AC Improved",5905.7568,"Good",502131.0661632
"SS-006519",88.884,"CAROLINA LN","CAROLINA PL","LACE PL",261.0691,36,"Residential","AC Improved",9398.4876,"Good",835375.1718384
"SS-006520",92.964,"CAROLINA LN","HILLTOP DR","CAROLINA PL",272.0016,36,"Residential","AC Improved",9792.0576,"Good",910308.8427264
"SS-006521",23.61,"CAROLINA PL","CAROLINA LN","END",291.0427,36,"Residential","AC Improved",10477.5372,"Poor",247374.653292
"SS-006522",86.364,"CAROLINE DR","LUCILLE DR","LUCILLE DR",700.3456,36,"Residential","AC Improved",25212.4416,"Good",2177447.3063424
"SS-006523",45.33,"CAROLWOOD DR","PRAIRIE MOUND WY","END",153.1653,36,"Residential","AC Improved",5513.9508,"Fair",249947.389764
"SS-006524",94.258,"CAROUSEL LN","BEGIN","MANGO DR",655.2421,28,"Residential","AC Improved",18346.7788,"Good",1729330.6761304
"SS-006525",42.424,"CARRANZA DR","HARVEST DANCE WY","ARAWAK CT",181.5708,36,"Residential","AC Improved",6536.5488,"Fair",277306.5462912
"SS-006526",47.834,"CARRANZA DR","ARAWAK CT","IPAI CT",776.8368,36,"Residential","AC Improved",27966.1248,"Fair",1337731.6136832
"SS-006527",32.48,"CARRANZA DR","AUTILLO WY","POBLADO RD",268.9998,36,"Residential","AC Improved",9683.9928,"Poor",314536.086144
"SS-006528",80.698,"CARRANZA DR","PINZON WY","AUTILLO WY",272.2523,36,"Residential","AC Improved",9801.0828,"Good",790927.7797944
"SS-006529",63.442,"CARRANZA DR","IPAI CT","PINZON WY",692.4575,36,"Residential","AC Improved",24928.47,"Fair",1581511.99374
"SS-006530",74,"CARRIE RIDGE WY","BIGNELL DR","END",119.4359,30,"Residential","AC Improved",3583.077,"Good",265147.698
"SS-006531",69.316,"CARRIE RIDGE WY","GROVE VIEW RD","BIGNELL DR",1206.0814,32,"Residential","AC Improved",38594.6048,"Fair",2675223.6263168
"SS-006532",82.996,"CARRINGTON DR","BANNISTER LN","MIRA MESA BL",192.9999,20,"Residential","AC Improved",3859.998,"Good",320364.394008
"SS-006533",80.122,"CARRINGTON DR","ANGETON DR","BANNISTER LN",326.0015,20,"Residential","AC Improved",6520.03,"Good",522397.84366
"SS-006534",71.358,"CARRIZO DR","BEGIN","COUNTRY CLUB DR",1080.4363,22,"Residential","AC Improved",23769.5986,"Good",1696151.0168988
"SS-006535",76.316,"CARROLL CANYON RD","BUSINESSPARK AV","SCRIPPS RANCH BL",1199.9486,68,"Major","AC Improved",81596.5048,"Good",6227118.8603168
"SS-006537",84.528,"CARROLL CANYON RD","NANCY RIDGE DR","PACIFIC HEIGHTS BL",1002.1043,60,"Major","AC Improved",60126.258,"Good",5082352.336224
"SS-006538",80.348,"CARROLL CANYON RD","YOUNGSTOWN WY","NANCY RIDGE DR",845.664,64,"Major","AC Improved",54122.496,"Good",4348634.308608
"SS-006539",81.248,"CARROLL CANYON RD","SCRANTON RD","YOUNGSTOWN WY",1886.928,64,"Major","AC Improved",120763.392,"Good",9811784.073216
"SS-006540",81.95,"CARROLL CANYON RD","MAYA LINDA RD","BUSINESSPARK AV",1949.935,68,"Major","AC Improved",132595.58,"Good",10866207.781
"SS-006541",58.864,"CARROLL CANYON RD","BLACK MTN RD","MAYA LINDA RD",1880.406,68,"Major","AC Improved",127867.608,"Fair",7526798.877312
"SS-006542",60.176,"CARROLL CENTRE RD","VIA PASAR","END",392.0458,44,"Residential","AC Improved",17250.0152,"Fair",1038036.9146752
"SS-006543",55.978,"CARROLL CENTRE RD","BLACK MTN RD","VIA PASAR",800.4811,68,"Residential","AC Improved",54432.7148,"Fair",3047034.5090744
"SS-006544",89.002,"CARROLL PARK DR","BROWN DEER RD","CARROLL RD",1674.3593,44,"Residential","AC Improved",73671.8092,"Good",6556938.3624184
"SS-006545",84.924,"CARROLL RD","BROWN DEER RD","CARROLL PARK DR",2008.0443,50,"Collector","AC Improved",100402.215,"Good",8526557.70666
"SS-006546",42.534,"CARROLL RD","PRODUCTION AV","DISTRIBUTION AV",587.8816,50,"Major","AC Improved",29394.08,"Fair",1250247.79872
"SS-006547",73.96,"CARROLL RD","TERMAN CT","PRODUCTION AV",230.5557,50,"Major","AC Improved",11527.785,"Good",852594.9786
"SS-006548",88.53,"CARROLL RD","CAM SANTA FE","TERMAN CT",373.374,50,"Major","AC Improved",18668.7,"Good",1652740.011
"SS-006549",84.944,"CARROLL RD","CARROLL PARK DR","NANCY RIDGE DR",530.0553,50,"Collector","AC Improved",26502.765,"Good",2251250.87016
"SS-006550",50.364,"CARROLL RD","DISTRIBUTION AV","CARROLL WY",1034.0673,50,"Major","AC Improved",51703.365,"Fair",2603988.27486
"SS-006551",78.732,"CARROLL RD","WARE CT","CAM SANTA FE",343.0641,50,"Collector","AC Improved",17153.205,"Good",1350506.13606
"SS-006552",89.6,"CARROLL RD","CRESTMAR PT","WARE CT",371.2141,50,"Collector","AC Improved",18560.705,"Good",1663039.168
"SS-006553",82.208,"CARROLL RD","REHCO RD","CRESTMAR PT",538.8821,50,"Collector","AC Improved",26944.105,"Good",2215020.98384
"SS-006554",89.732,"CARROLL RD","LIQUID CT","REHCO RD",361.2481,50,"Collector","AC Improved",18062.405,"Good",1620775.72546
"SS-006555",81.486,"CARROLL RD","NANCY RIDGE DR","LIQUID CT",426.8222,50,"Collector","AC Improved",21341.11,"Good",1739001.68946
"SS-006556",64.634,"CARROLL RD","CARROLL WY","KENAMAR DR",917.9843,50,"Major","AC Improved",45899.215,"Fair",2966649.86231
"SS-006557",66.644,"CARROLL RD","CARROLL CANYON RD","BROWN DEER RD",3433.9849,50,"Collector","AC Improved",171699.245,"Fair",11442724.48378
"SS-006558",35.664,"CARROLL RD","KENAMAR DR","MIRAMAR RD",825.9032,64,"Major","AC Improved",52857.8048,"Poor",1885120.7503872
"SS-006559",83.248,"CARROLL WY","CARROLL RD","TRADE ST",1390.7408,50,"Residential","AC Improved",69537.04,"Good",5788819.50592
"SS-006561",81.7,"CARROZA CT","VIVARACHO WY","END",246.0284,30,"Residential","AC Improved",7380.852,"Good",603015.6084
"SS-006562",77.022,"CARSON ST","BEGIN","BOONE ST",829,36,"Residential","AC Improved",29844,"Good",2298644.568
"SS-006563",38.94,"CARTAGENA DR","TARRAGONA DR","RODRIGO DR",532.2377,30,"Residential","AC Improved",15967.131,"Poor",621760.08114
"SS-006564",57.202,"CARTAGENA DR","MALCOLM DR","TARRAGONA DR",404.3395,30,"Residential","AC Improved",12130.185,"Fair",693870.84237
"SS-006565",86.742,"CARTAGENA DR","BEGIN","UNIVERSITY AV",303.2706,29,"Residential","AC Improved",8794.8474,"Good",762882.6531708
"SS-006566",96.05,"CARTAGENA DR","RODRIGO DR","END",334.1551,30,"Residential","AC Improved",10024.653,"Good",962867.92065
"SS-006567",69.564,"CARTAGENA DR","UNIVERSITY AV","MALCOLM DR",314.652,30,"Residential","AC Improved",9439.56,"Fair",656653.55184
"SS-006568",70.896,"CARTHAGE ST","MOUND AV","BARCLAY AV",674.34,30,"Residential","AC Improved",20230.2,"Good",1434240.2592
"SS-006569",63.478,"CARTHAGE ST","GREENBRIER AV","BIRCHWOOD ST",690.2709,36,"Residential","AC Improved",24849.7524,"Fair",1577412.5828472
"SS-006570",65.588,"CARTHAGE ST","ZION AV","GREENBRIER AV",1074.3975,36,"Residential","AC Improved",38678.31,"Fair",2536832.99628
"SS-006571",63.342,"CARTHAGE ST","ELDRIDGE ST","ZION AV",631.5071,40,"Residential","AC Improved",25260.284,"Fair",1600036.909128
"SS-006572",51.794,"CARTHAGE ST","ORCUTT AV","ELDRIDGE ST",331.6987,40,"Residential","AC Improved",13267.948,"Fair",687200.098712
"SS-006573",62.088,"CARTHAGE ST","BIRCHWOOD ST","ORCUTT AV",1015.8809,36,"Residential","AC Improved",36571.7124,"Fair",2270664.4794912
"SS-006574",83.7,"CARTULINA RD","RUEDA DR","END",695.3487,36,"Residential","AC Improved",25032.5532,"Good",2095224.70284
"SS-006575",64.548,"CARTULINA RD","TAMBOR RD","RUEDA DR",1102.5595,36,"Residential","AC Improved",39692.142,"Fair",2562048.381816
"SS-006576",46.848,"CARTWRIGHT ST","GREENBRIER AV","MILLBROOK ST",1041.5926,36,"Residential","AC Improved",37497.3336,"Fair",1756675.0844928
"SS-006577",57.748,"CARTWRIGHT ST","ZION AV","END",281.0869,36,"Residential","AC Improved",10119.1284,"Fair",584359.4268432
"SS-006578",59.67,"CARTWRIGHT ST","ORCUTT AV","ZION AV",793.0404,36,"Residential","AC Improved",28549.4544,"Fair",1703545.944048
"SS-006579",69.67,"CARY WY","BEGIN","CASTLE HILLS DR",258.779,30,"Residential","AC Improved",7763.37,"Fair",540873.9879
"SS-006580",69.056,"CASA BLANCA PL","REAGAN RD","END",601.7551,36,"Residential","AC Improved",21663.1836,"Fair",1495972.8066816
"SS-006581",93.594,"CASALS PL","BEGIN","MONTESSA ST",565.4797,30,"Residential","AC Improved",16964.391,"Good",1587765.211254
"SS-006582",80.38,"CASCADA WY","MADERA ROSA WY","PAVO REAL DR",1636.6788,28,"Local","AC Improved",45827.0064,"Good",3683574.774432
"SS-006583",97.6,"CASCADE CT","CASCADE ST","END",411.5061,30,"Residential","AC Improved",12345.183,"Good",1204889.8608
"SS-006584",86.92,"CASCADE ST","CASCADE CT","RADCLIFFE DR",693.0143,36,"Residential","AC Improved",24948.5148,"Good",2168524.906416
"SS-006585",88.692,"CASCADE ST","MILLIKIN AV","CASCADE CT",465.1059,36,"Residential","AC Improved",16743.8124,"Good",1485042.2093808
"SS-006586",81.868,"CASCAJO CT","BEGIN","RUEDA DR",262.276,30,"Residential","AC Improved",7868.28,"Good",644160.34704
"SS-006587",67,"CASCO CT","BEGIN","DARKWOOD RD",138.058,30,"Residential","AC Improved",4141.74,"Fair",277496.58
"SS-006588",84.908,"CASEMAN AV","PICCARD AV","PETERLYNN DR",1128.0499,36,"Residential","AC Improved",40609.7964,"Good",3448096.5927312
"SS-006589",74.574,"CASEMENT ST","ENCINO AV","RAEJEAN AV",971.0689,36,"Residential","AC Improved",34958.4804,"Good",2606993.7173496
"SS-006590",72.456,"CASERO CT","BEGIN","CASERO PL",432.76,30,"Residential","AC Improved",12982.8,"Good",940681.7568
